	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group	FC_4
FBgn0034822	FBgn0034822	0.961646637664955	-1.8174912547113	2.34623888170451	-0.774640327071436	0.438552220923242	NA	No-Change	
FBgn0034829	FBgn0034829	0.277391822383485	0.147407319358415	3.68497048825653	0.0400023066204143	0.968091287349352	NA	No-Change	
FBgn0034834	FBgn0034834	0.438900024085017	1.41421471080789	2.77952373288438	0.508797494360779	0.610894175893272	NA	No-Change	
FBgn0034837	FBgn0034837	2.6489787536711	0.33373448460362	1.24894678047017	0.267212734619472	0.789305371730547	NA	No-Change	
FBgn0034838	FBgn0034838	0.277391822383485	0.147407319358415	3.68497048825653	0.0400023066204143	0.968091287349352	NA	No-Change	
FBgn0034839	FBgn0034839	0.174687353893076	1.44194664562441	3.79223913201662	0.380236212809084	0.70377008042163	NA	No-Change	
FBgn0034840	FBgn0034840	3.01744914808573	0.216151206965944	1.04008279329577	0.207821154584255	0.835368614250949	NA	No-Change	
FBgn0034846	FBgn0034846	0.402896337416564	-0.673195875859999	2.88009194182993	-0.233741105998258	0.815185973585387	NA	No-Change	
FBgn0034849	FBgn0034849	343.030219333982	0.284619112285926	0.232250578590498	1.22548289874345	0.220393329554484	0.614232297160723	No-Change	
FBgn0034850	FBgn0034850	6.4744061980179	-0.19713423542462	0.810933460740096	-0.243095451067842	0.807931455060593	0.956851585246944	No-Change	
FBgn0034853	FBgn0034853	694.23160495582	-0.207304315292025	0.10598938183858	-1.95589701247381	0.0504772873493882	0.267147827638148	No-Change	
FBgn0034854	FBgn0034854	2333.59169667544	-0.0270019433502768	0.0992904524133315	-0.271949041362725	0.785661202143891	0.951391650444403	No-Change	
FBgn0034856	FBgn0034856	56.4583752824468	-0.0764627460984489	0.273840845178706	-0.279223305962812	0.780073459067996	0.950671347048418	No-Change	
FBgn0034858	FBgn0034858	1456.90704521844	0.162882419621956	0.153620352965169	1.06029192407133	0.28901181215314	0.696289327489151	No-Change	
FBgn0034859	FBgn0034859	580.882396778183	0.237278403445244	0.1499411735284	1.58247663307972	0.113540802551628	0.435368124845184	No-Change	
FBgn0034860	FBgn0034860	0.409981631583998	-1.81992455450269	3.2762894510663	-0.555483446039964	0.578564029870996	NA	No-Change	
FBgn0034861	FBgn0034861	0.930948313248233	-1.80557389044293	2.0678715519822	-0.873155728029705	0.382578202069347	NA	No-Change	
FBgn0034862	FBgn0034862	0.678891703824441	-2.68512374931359	2.72355272873197	-0.985890128355889	0.324187031572383	NA	No-Change	
FBgn0034870	FBgn0034870	1.65052976513853	-1.21144524404714	1.47157793172751	-0.823228738300661	0.410377929174009	NA	No-Change	
FBgn0034873	FBgn0034873	591.332364652343	-0.130929507291602	0.110578227161558	-1.18404418891894	0.236395571082213	0.638268041921975	No-Change	
FBgn0034876	FBgn0034876	672.456527292851	0.0267164365416922	0.143033680733711	0.186784234347089	0.851829808539097	0.965570558700118	No-Change	
FBgn0034877	FBgn0034877	1411.0950771394	0.22758881429918	0.10027557557648	2.26963358715004	0.0232298239949444	0.157806448581041	No-Change	
FBgn0034878	FBgn0034878	1354.27631542829	0.0182929938145002	0.135024275119193	0.135479296580945	0.892232932266681	0.978063844411155	No-Change	
FBgn0034879	FBgn0034879	541.091482970881	0.109896643899181	0.143794544539502	0.764261566745263	0.44471138383929	0.810478742372369	No-Change	
FBgn0034880	FBgn0034880	22.4731708337152	0.610096380125533	0.376871355611748	1.61884518693443	0.105480576918125	0.418075891122891	No-Change	
FBgn0034883	FBgn0034883	1.47290168244163	-0.828443018491576	1.54797091386722	-0.53517996434566	0.592525419390014	NA	No-Change	
FBgn0034885	FBgn0034885	160.521967260824	1.63327053574813	0.226566429765149	7.20879318900478	5.64499191740065e-13	5.43843653133212e-11	Up	
FBgn0034886	FBgn0034886	6067.49892794318	-0.370095867079818	0.12435400664307	-2.97614750879795	0.00291894424975909	0.0323487703914478	No-Change	
FBgn0034887	FBgn0034887	40.8496445024231	0.124983173184603	0.307981511657375	0.405813883151678	0.684879357069965	0.91781655775399	No-Change	
FBgn0034888	FBgn0034888	5.83143933855984	1.32385356817243	0.769134018501948	1.72122612747115	0.0852097984479333	0.367638000631847	No-Change	
FBgn0034889	FBgn0034889	0.58288396934798	-0.94429290951655	2.34387207472029	-0.402877324108757	0.68703847368937	NA	No-Change	
FBgn0034893	FBgn0034893	198.690312490848	-0.0912495200387972	0.150734310558487	-0.60536661958852	0.544935425330869	0.857364782600491	No-Change	
FBgn0034894	FBgn0034894	557.00617873303	-0.524179794068249	0.136157739621852	-3.84979800284611	0.000118215276491677	0.00230928367303327	No-Change	
FBgn0034897	FBgn0034897	892.504226935569	-1.9215023034089	0.158925870252365	-12.0905570651126	1.18480632376184e-33	6.69652534190194e-31	Down	
FBgn0034898	FBgn0034898	6.68199108402622	-2.6008613030468	0.899918718365467	-2.89010690628902	0.00385110835649192	0.0404581123250787	Down	FBgn0034898
FBgn0034902	FBgn0034902	365.469235989888	0.172518460434384	0.160722612159031	1.07339258687309	0.283095009203596	0.691068093299189	No-Change	
FBgn0034903	FBgn0034903	2.90586216111435	-0.695470400843831	1.09177176826799	-0.637010793883359	0.524117812799175	NA	No-Change	
FBgn0034904	FBgn0034904	0.526243701031555	1.76120565177948	2.31993728489313	0.759160889067141	0.447756318989778	NA	No-Change	
FBgn0034906	FBgn0034906	13.3378391448265	0.574854045789417	0.545944365162643	1.05295352873211	0.292362291136646	0.700380758478803	No-Change	
FBgn0034907	FBgn0034907	4.72351614567744	0.0193527539322549	0.830686681077728	0.0232972965295974	0.981413128186691	NA	No-Change	
FBgn0034908	FBgn0034908	460.914917716662	-0.0953270109046737	0.133227183865935	-0.715522224057516	0.474286413285639	0.825956062038552	No-Change	
FBgn0034909	FBgn0034909	183.198435415969	0.0136373522143609	0.195444414468275	0.0697761164035442	0.944371857183024	0.989715584104127	No-Change	
FBgn0034911	FBgn0034911	6.90822402828785	1.71274309587046	0.734437156617868	2.33204853599422	0.0196981379637401	0.141441631176357	No-Change	
FBgn0034913	FBgn0034913	597.322423887707	0.034521826023004	0.114193910078169	0.302308818389464	0.762416656554037	0.94498528409715	No-Change	
FBgn0034914	FBgn0034914	3100.60859067283	0.299735224502928	0.109701592813024	2.73227778026704	0.00628980857879203	0.0599157271134818	No-Change	
FBgn0034915	FBgn0034915	1052.22199916751	0.0563983491038079	0.146477666831525	0.385030362128008	0.700214920681655	0.920534743237581	No-Change	
FBgn0034918	FBgn0034918	214.753099566239	0.0018058924816261	0.152699916224905	0.0118264143574662	0.990564106532121	0.997029755478567	No-Change	
FBgn0034919	FBgn0034919	158.88601526681	-0.149988104031759	0.224969806098085	-0.666703264020974	0.504961693475406	0.839762638316895	No-Change	
FBgn0034920	FBgn0034920	0.654283382481656	-0.0480195168097527	2.2420080428681	-0.0214180840976482	0.982912147850554	NA	No-Change	
FBgn0034921	FBgn0034921	397.096139270831	-0.115428265139899	0.151829759359609	-0.760247962104104	0.447106380780586	0.812206534445642	No-Change	
FBgn0034922	FBgn0034922	722.155075951848	-0.193090712799312	0.124126089882494	-1.55560134845224	0.11980291788168	0.447214032601347	No-Change	
FBgn0034923	FBgn0034923	409.013559138242	0.130925871758837	0.13786968471822	0.949634954387725	0.342297771066911	0.742524136191794	No-Change	
FBgn0034924	FBgn0034924	13.6392939690434	0.0477383040598685	0.551085910469437	0.086625883828536	0.930968890914273	0.987158437598678	No-Change	
FBgn0034925	FBgn0034925	330.357035502752	-0.0337808984333945	0.151234139814712	-0.22336820558362	0.823248947487604	0.962292096622075	No-Change	
FBgn0034926	FBgn0034926	674.7877187832	0.114876591175641	0.11931340095247	0.962813818553405	0.335640964762273	0.737914821084745	No-Change	
FBgn0034928	FBgn0034928	11.4242408152792	-0.0447461063026719	0.553198687965407	-0.0808861396024677	0.93553250283999	0.988342001131144	No-Change	
FBgn0034931	FBgn0034931	9.76918141642928	-0.0936010075411688	0.637659052199207	-0.146788487073696	0.8832989722293	0.976223267704342	No-Change	
FBgn0034933	FBgn0034933	267.394550659964	-0.340920568774331	0.184757251611717	-1.84523511689167	0.0650033442063617	0.311427923925553	No-Change	
FBgn0034935	FBgn0034935	5.76719686635926	0.962826766712723	0.754520878241988	1.27607703706766	0.201928288035868	0.592209408659347	No-Change	
FBgn0034936	FBgn0034936	690.145400586558	0.119770516126635	0.133412943236143	0.897742851790914	0.36932265825553	0.761335363381696	No-Change	
FBgn0034937	FBgn0034937	25.3838648920603	0.231233947996108	0.376427999429587	0.61428466624827	0.539027233423294	0.856473844689858	No-Change	
FBgn0034938	FBgn0034938	226.223402877808	0.32597235754224	0.158316241179799	2.05899505390628	0.0394947123069225	0.22639362470459	No-Change	
FBgn0034939	FBgn0034939	531.338020514459	-0.0198190487914205	0.12237713309648	-0.161950589051596	0.871344764312957	0.971752290429524	No-Change	
FBgn0034940	FBgn0034940	253.544448353089	0.164538716763329	0.146535987991594	1.1228553409881	0.261498937130798	0.665762158857329	No-Change	
FBgn0034942	FBgn0034942	0.167018587456651	0.199133464217501	3.80781084362455	0.0522960494613097	0.958292801084791	NA	No-Change	
FBgn0034943	FBgn0034943	0.920046473151674	-0.750863266825337	1.93569802349124	-0.387903101471931	0.698087742854841	NA	No-Change	
FBgn0034945	FBgn0034945	148.640173116771	0.0692978078056985	0.203940087624266	0.339794930035389	0.734010966235714	0.936000158651937	No-Change	
FBgn0034946	FBgn0034946	692.945017597778	0.1220562601957	0.143790256796412	0.848849309508613	0.395965148201697	0.776405094274352	No-Change	
FBgn0034948	FBgn0034948	1201.0595312685	0.051235978407296	0.12317759984979	0.415952076268545	0.67744507165056	0.9135325779312	No-Change	
FBgn0034950	FBgn0034950	95.8165335222672	0.863964508525549	0.219938669843514	3.92820648201728	8.55817188003388e-05	0.00172752812378398	No-Change	
FBgn0034951	FBgn0034951	305.028059511299	-0.238413213853907	0.158259381466368	-1.50647128558741	0.131946233008368	0.47220773168144	No-Change	
FBgn0034956	FBgn0034956	40.867949263601	0.228402387780597	0.300581687009002	0.7598679415681	0.447333526078837	0.812443770642088	No-Change	
FBgn0034957	FBgn0034957	1.28801504614183	-1.49190282142252	1.76459568370969	-0.845464394589309	0.397851604166753	NA	No-Change	
FBgn0034958	FBgn0034958	889.18858060938	-0.0426745580504986	0.154949881301676	-0.275408781807417	0.783002197967513	0.951007153575144	No-Change	
FBgn0034959	FBgn0034959	339.777846112707	0.125625722706837	0.130668729819513	0.961406167185972	0.33634798459661	0.738572836563629	No-Change	
FBgn0034961	FBgn0034961	219.961123603724	0.0104391349704896	0.157549767207359	0.0662592852755544	0.947171397600242	0.989715584104127	No-Change	
FBgn0034962	FBgn0034962	704.129380338195	0.0999813808176488	0.117908998504785	0.847953778638797	0.396463712587956	0.776405094274352	No-Change	
FBgn0034963	FBgn0034963	152.2206720276	0.0662988596485829	0.219631035809956	0.301864713263705	0.762755196379085	0.94498528409715	No-Change	
FBgn0034964	FBgn0034964	2085.20735571032	-0.210615308712606	0.104091898587969	-2.02335927742363	0.0430361194730119	0.239134970539308	No-Change	
FBgn0034965	FBgn0034965	72.5341753812051	0.128482107894902	0.31262350000535	0.410980325831881	0.681086961085208	0.91618480194846	No-Change	
FBgn0034966	FBgn0034966	60.8040968596563	0.0700359204758706	0.248409498113337	0.281937369576411	0.777991534577383	0.950131407396579	No-Change	
FBgn0034967	FBgn0034967	10494.4924504529	-0.0950003577179627	0.151470923702385	-0.627185438603532	0.530537687084062	0.85252056692545	No-Change	
FBgn0034968	FBgn0034968	23433.3089181694	-0.121542674312647	0.137438168282584	-0.884344398877215	0.376510327702849	0.766467988812438	No-Change	
FBgn0034970	FBgn0034970	1253.4018940809	-0.350735267606666	0.103755609730285	-3.38039811551789	0.000723809045477516	0.0104896633975357	No-Change	
FBgn0034971	FBgn0034971	1894.1853941716	-0.00658697085175106	0.0899349701359976	-0.0732414859513535	0.941613954002532	0.98971134804714	No-Change	
FBgn0034972	FBgn0034972	1.83660094306512	-1.76721483223006	1.63164169498023	-1.08309001765947	0.278768469341194	NA	No-Change	
FBgn0034973	FBgn0034973	0.354674985824492	1.06843060855004	2.94527620742028	0.36276075087907	0.7167836137264	NA	No-Change	
FBgn0034974	FBgn0034974	2.80966888745262	-0.0246952376996747	1.06325071059827	-0.0232261661840594	0.981469866638292	NA	No-Change	
FBgn0034975	FBgn0034975	2061.03345423878	-0.127659928470394	0.12151324342237	-1.05058448671853	0.293449469094199	0.700895622101733	No-Change	
FBgn0034976	FBgn0034976	475.87590124674	-0.083313677800759	0.144890091283446	-0.575012943002251	0.565282543546211	0.867063832833931	No-Change	
FBgn0034978	FBgn0034978	0.520943422993215	2.76668770636481	2.86553495166841	0.965504784631558	0.334292040660995	NA	No-Change	
FBgn0034979	FBgn0034979	0.67477777404493	0.529832228437294	2.27198085152103	0.233202770209347	0.815603954833867	NA	No-Change	
FBgn0034982	FBgn0034982	719.439156619343	0.0623951640534286	0.136511986530906	0.457067292323832	0.64762267863952	0.902678811921538	No-Change	
FBgn0034985	FBgn0034985	322.912432862633	-0.263542398647595	0.187833174892867	-1.40306630496934	0.16059706782085	0.523669977301988	No-Change	
FBgn0034986	FBgn0034986	318.575485559045	0.0611809432774145	0.128730252560432	0.475264687674664	0.634598325098956	0.898339158523972	No-Change	
FBgn0034987	FBgn0034987	1340.94048360538	-0.0702818233513068	0.103718939385783	-0.677618029720618	0.498013911402501	0.836734431405153	No-Change	
FBgn0034988	FBgn0034988	230.357259919233	0.0685765770606908	0.163789336966312	0.418687677298526	0.675444402666183	0.9135325779312	No-Change	
FBgn0034989	FBgn0034989	1504.18856069884	-0.0715809948492127	0.0936555214206042	-0.764300852351722	0.444687977568531	0.810478742372369	No-Change	
FBgn0034990	FBgn0034990	0.31316091340092	0.27012307941258	3.54037085239217	0.0762979616189253	0.939182047511247	NA	No-Change	
FBgn0034994	FBgn0034994	0.837475745188794	-1.57351046293784	2.39572535047917	-0.656799187195279	0.511310046929423	NA	No-Change	
FBgn0034996	FBgn0034996	0.768015746453351	-1.48492242998403	2.42918047251924	-0.61128534778812	0.541010689395636	NA	No-Change	
FBgn0034997	FBgn0034997	5118.86127968338	0.248284495286703	0.102608770794787	2.41972000408486	0.0155324617766751	0.118734929628232	No-Change	
FBgn0034998	FBgn0034998	2.2660239259136	-0.101583149744255	1.24242207245422	-0.0817621901578042	0.934835823249866	NA	No-Change	
FBgn0034999	FBgn0034999	9.08656188127407	0.446314933685468	0.615692239772145	0.72489939754745	0.468513750500896	0.822985739303814	No-Change	
FBgn0035001	FBgn0035001	8222.601770668	-0.426545835000942	0.0957985857892159	-4.45252747195521	8.4865378199453e-06	0.000234361132369695	No-Change	
FBgn0035002	FBgn0035002	369.843150057993	-0.0260340955503726	0.140262430221876	-0.185609899309389	0.852750689942935	0.965793637924302	No-Change	
FBgn0035010	FBgn0035010	0.677174605327427	1.53437810083566	2.38041753504911	0.644583598567721	0.519197066457552	NA	No-Change	
FBgn0035014	FBgn0035014	0.31316091340092	0.27012307941258	3.54037085239217	0.0762979616189253	0.939182047511247	NA	No-Change	
FBgn0035016	FBgn0035016	1297.97148889886	-0.257693537590852	0.131406148453075	-1.96104627237342	0.0498736253319581	0.264930197722018	No-Change	
FBgn0035019	FBgn0035019	1.81715456462615	0.123725880483616	1.3409563045176	0.092266899426022	0.926485986588537	NA	No-Change	
FBgn0035020	FBgn0035020	282.775795201525	-0.777753652417261	0.175704001424721	-4.42649937457731	9.57746599982055e-06	0.000259417753183638	No-Change	
FBgn0035021	FBgn0035021	298.601764316333	0.00945907559153892	0.135814684153113	0.0696469284637519	0.944474684087987	0.989715584104127	No-Change	
FBgn0035023	FBgn0035023	1138.68812319788	-0.419553138228321	0.200296424765603	-2.09466114394854	0.036201125648311	0.212838518201374	No-Change	
FBgn0035024	FBgn0035024	1133.13871363785	-0.0363686941732528	0.104445064305144	-0.348208835096305	0.727683353052953	0.93360650274618	No-Change	
FBgn0035025	FBgn0035025	431.973487479129	0.0579924679264473	0.135387246273664	0.428345132371072	0.668399864776058	0.911337094495242	No-Change	
FBgn0035026	FBgn0035026	541.41667100841	-0.0557565066535872	0.116361172529507	-0.479167624745687	0.631819384175987	0.897547710965821	No-Change	
FBgn0035027	FBgn0035027	414.48124320388	-0.063079524677794	0.120977604974737	-0.521414890722679	0.602077780466758	0.882506124273371	No-Change	
FBgn0035028	FBgn0035028	446.259572367042	-0.0612350308513637	0.145965384779689	-0.419517483160739	0.674837980183194	0.913484324444782	No-Change	
FBgn0035031	FBgn0035031	3.37070078851284	0.0447142030433993	1.20783853253038	0.0370200170296975	0.970469045397313	NA	No-Change	
FBgn0035032	FBgn0035032	1486.20503443021	-0.0493324945012699	0.138265870488741	-0.356794444839423	0.721245695302497	0.929712787710897	No-Change	
FBgn0035033	FBgn0035033	527.438935516359	0.00706921541365262	0.16499078812414	0.0428461218594439	0.965824197798076	0.991548546493718	No-Change	
FBgn0035034	FBgn0035034	3.2181113304218	1.06598524676839	1.10217035554471	0.967169223347113	0.33345944487384	NA	No-Change	
FBgn0035035	FBgn0035035	427.365316882794	-0.0211910122865702	0.136171115391035	-0.155620464925452	0.876332192797665	0.973983263049109	No-Change	
FBgn0035036	FBgn0035036	284.048919015014	0.149308725071211	0.138813294004347	1.07560825598257	0.282102493515548	0.690545817312332	No-Change	
FBgn0035039	FBgn0035039	336.868743466065	0.0878521494213441	0.129196147605841	0.679990472234268	0.496510493772798	0.836232359330275	No-Change	
FBgn0035040	FBgn0035040	4.17264937002898	0.235943881628502	0.978445586254079	0.241141546288536	0.80944541339613	NA	No-Change	
FBgn0035041	FBgn0035041	3.70225871602401	1.95242485847117	0.954286901079214	2.04595164856936	0.0407611280486945	NA	NA	
FBgn0035042	FBgn0035042	0.307277163093589	0.148409359281874	3.56509601859587	0.0416284325885634	0.966794906954417	NA	No-Change	
FBgn0035043	FBgn0035043	0.338587302663714	1.04373713259304	2.98490926547301	0.349671309833815	0.726585387457813	NA	No-Change	
FBgn0035044	FBgn0035044	142.609935372095	0.354849514984336	0.219957301981694	1.61326544646319	0.106686850121539	0.420497961566903	No-Change	
FBgn0035046	FBgn0035046	483.180921685863	0.0913832433134224	0.133544874900947	0.684288658634059	0.493792907168407	0.834770940573031	No-Change	
FBgn0035047	FBgn0035047	235.704935086778	0.0310175163490582	0.144748259590951	0.214285936402356	0.830324084454912	0.962777478158354	No-Change	
FBgn0035049	FBgn0035049	2306.48092144412	-0.0219533459253669	0.153659461532006	-0.142870121413215	0.886392756117005	0.976799288962393	No-Change	
FBgn0035050	FBgn0035050	0.275000075314379	1.77531888310277	3.65725509145319	0.485423859891972	0.627375710698421	NA	No-Change	
FBgn0035056	FBgn0035056	4.69639933777216	-0.731276958738751	0.813739844252467	-0.898661856002062	0.368832800227237	NA	No-Change	
FBgn0035057	FBgn0035057	4.86087300915378	0.229210240358896	0.831229200702226	0.275748542237518	0.782741209141204	NA	No-Change	
FBgn0035059	FBgn0035059	291.902078745868	-0.0186253301131882	0.158825025901875	-0.117269492055334	0.906646500004541	0.98110039581998	No-Change	
FBgn0035060	FBgn0035060	2501.26271326464	-0.0733996793815006	0.101109679247805	-0.72594117524207	0.467874833098925	0.822985739303814	No-Change	
FBgn0035063	FBgn0035063	234.032537994713	-0.0630549143791551	0.153305076066897	-0.411303500163559	0.680850003369234	0.916084165777554	No-Change	
FBgn0035064	FBgn0035064	289.37831393371	-0.0266798262484997	0.128242256404716	-0.208042395669503	0.83519586453398	0.962964639029023	No-Change	
FBgn0035065	FBgn0035065	295.952348705823	-0.18699961103642	0.154932922936242	-1.20697142668233	0.227443148147057	0.625450214074196	No-Change	
FBgn0035073	FBgn0035073	487.707414276966	0.32419248688596	0.116503660689234	2.78268068975723	0.00539118360851038	0.0532089110977311	No-Change	
FBgn0035076	FBgn0035076	30.8121426795886	1.37815033503778	0.367164198239949	3.75349868436011	0.000174383448024487	0.00316507741769183	Up	
FBgn0035077	FBgn0035077	12.8520183685837	0.37245442834021	0.604895376591425	0.615733633870677	0.538070335174289	0.856025577333012	No-Change	
FBgn0035078	FBgn0035078	7.84851885592127	0.0322222075980699	0.645191227368385	0.0499421043424572	0.960168524734808	0.990713460870893	No-Change	
FBgn0035082	FBgn0035082	252.867679068442	0.0540773419564345	0.177540509402519	0.304591566952367	0.760677243610584	0.944219864030825	No-Change	
FBgn0035083	FBgn0035083	2342.88689579894	-0.364783714780109	0.121834667132059	-2.99408799947484	0.00275266539631481	0.0310333739760066	No-Change	
FBgn0035084	FBgn0035084	118.634612907738	-0.927661068708202	0.217278990720449	-4.26944669446541	1.95958473077155e-05	0.000484658651819832	No-Change	
FBgn0035085	FBgn0035085	638.232608936723	-2.56041205175834	0.137295199512696	-18.648955395717	1.28768628268203e-77	2.18340086091564e-74	Down	FBgn0035085
FBgn0035086	FBgn0035086	37.214440448653	-0.332099220896964	0.354068150902661	-0.937952820806702	0.348268656351475	0.747527202680417	No-Change	
FBgn0035087	FBgn0035087	3717.08858322037	-0.0249698729610937	0.147791283576587	-0.168953624035304	0.86583311954683	0.969815456139255	No-Change	
FBgn0035088	FBgn0035088	583.719341283518	0.0125957580658749	0.147126388506141	0.0856118211951426	0.931775001009154	0.987158437598678	No-Change	
FBgn0035089	FBgn0035089	7.72404455628264	0.259158808703982	0.63687718869613	0.40692116675517	0.684065889213705	0.917789303490076	No-Change	
FBgn0035090	FBgn0035090	2.14264211698365	0.270943991085662	1.27825794851159	0.211963470597738	0.832135533008898	NA	No-Change	
FBgn0035091	FBgn0035091	425.540993344291	0.490575896728951	0.136999064679139	3.58087040869887	0.000342451484773408	0.00559403408074943	No-Change	
FBgn0035092	FBgn0035092	1.69595503653792	1.27844804159029	1.34442416734403	0.950926108473574	0.341641887139079	NA	No-Change	
FBgn0035094	FBgn0035094	0.778454274957816	-0.416987955260289	2.19467313919505	-0.190000026798173	0.849309109531041	NA	No-Change	
FBgn0035097	FBgn0035097	10.9893006143479	0.272785803116214	0.59531757712284	0.458218963455745	0.64679513709393	0.902678811921538	No-Change	
FBgn0035099	FBgn0035099	803.937627449547	0.0683945320134415	0.131874984063215	0.518631585052222	0.604017678941846	0.88397408632297	No-Change	
FBgn0035100	FBgn0035100	12.2927094588838	-0.588719402574118	0.534953113768311	-1.10050654425968	0.271111479839174	0.677181911247464	No-Change	
FBgn0035101	FBgn0035101	1367.0187095083	0.121273397356765	0.103585607924632	1.17075527948827	0.241697158202756	0.645388506218256	No-Change	
FBgn0035102	FBgn0035102	558.992532287109	0.168489895642753	0.11003642210647	1.53121932190528	0.125715196992853	0.459600448514623	No-Change	
FBgn0035103	FBgn0035103	4.59532554418061	1.13361485677929	0.858924438309687	1.3198074315014	0.186899319789631	NA	No-Change	
FBgn0035104	FBgn0035104	3.16000385324348	-0.0218066741607008	1.17384130210319	-0.0185771910748323	0.985178398582031	NA	No-Change	
FBgn0035106	FBgn0035106	2823.3757082489	-0.247408376898244	0.129382968601844	-1.91221750104996	0.0558483022627064	0.283183640104825	No-Change	
FBgn0035107	FBgn0035107	885.906513212138	0.0987854820177773	0.131897633062516	0.748955684223349	0.453883916160677	0.816471003863827	No-Change	
FBgn0035109	FBgn0035109	149.635612192502	0.308849113637333	0.180165742321498	1.71424994373351	0.0864828319646251	0.370269611790812	No-Change	
FBgn0035110	FBgn0035110	331.741803830982	0.0817083706998399	0.179410826840398	0.455426086255804	0.648802731714938	0.902882722574406	No-Change	
FBgn0035111	FBgn0035111	949.275585003433	-0.059371921171565	0.104666192526625	-0.567250224149141	0.570544189796698	0.868333995664504	No-Change	
FBgn0035112	FBgn0035112	0.239024731530338	-1.52068180267249	3.79478235603523	-0.400729649291742	0.688619179150368	NA	No-Change	
FBgn0035113	FBgn0035113	104.641428605365	0.785979670184433	0.195306224316955	4.02434521958142	5.71340557487981e-05	0.00121969316245332	No-Change	
FBgn0035120	FBgn0035120	375.996951216924	0.28393891383527	0.156100169847142	1.81895326643982	0.0689185602351805	0.322813013079481	No-Change	
FBgn0035121	FBgn0035121	6756.9519978709	-0.0439723457602091	0.0842650891446109	-0.521833492453159	0.601786268024806	0.882506124273371	No-Change	
FBgn0035122	FBgn0035122	397.407270283683	-0.0122775613922403	0.159141602003849	-0.0771486602977855	0.938505282999785	0.989271713527629	No-Change	
FBgn0035124	FBgn0035124	1.58079707820965	0.486055341082157	1.4895452042731	0.326311238952533	0.74418888575605	NA	No-Change	
FBgn0035131	FBgn0035131	30.6897798168339	0.140658387040919	0.351535110847338	0.400126140179502	0.689063611800222	0.919088537127838	No-Change	
FBgn0035132	FBgn0035132	1034.67719866321	-0.36131905082501	0.129596010027752	-2.78804147402097	0.00530277546180223	0.0524584951752151	No-Change	
FBgn0035133	FBgn0035133	1989.84212163342	0.0949726688109209	0.123183487862686	0.770985384963189	0.44071559445154	0.806472438972622	No-Change	
FBgn0035134	FBgn0035134	7.29328452969374	0.454980780786484	0.662763875122545	0.686490012302433	0.492404160386579	0.833538973765408	No-Change	
FBgn0035136	FBgn0035136	1185.36007375038	0.0168216529509031	0.115799750209656	0.145265019315218	0.884501632268422	0.976510687622049	No-Change	
FBgn0035137	FBgn0035137	1069.51186339224	-0.265668914494271	0.103729173391721	-2.56117836291826	0.0104317784264521	0.0886668923590729	No-Change	
FBgn0035138	FBgn0035138	3.44030116214046	-0.637846166074842	0.976040889570883	-0.653503529299137	0.513431714885241	NA	No-Change	
FBgn0035139	FBgn0035139	1.42961232854908	0.0173292541862773	1.47104347995703	0.0117802460786431	0.990600940923042	NA	No-Change	
FBgn0035140	FBgn0035140	170.325319201822	0.0609894569974336	0.210894084710694	0.289194725784269	0.772432367716937	0.94760418422602	No-Change	
FBgn0035141	FBgn0035141	520.340716065307	-0.171760433882168	0.130901416294335	-1.31213579458881	0.189474320497051	0.573552780174274	No-Change	
FBgn0035142	FBgn0035142	18859.6825632683	-0.198439297565005	0.127714193479619	-1.55377638270622	0.120237765908388	0.447683697571944	No-Change	
FBgn0035143	FBgn0035143	9.67958526068088	0.656993908097106	0.586731471293985	1.11975228914884	0.262819335808097	0.667920362404389	No-Change	
FBgn0035144	FBgn0035144	278.777885957904	-0.253335140031856	0.173701703672576	-1.4584493685185	0.144716721350693	0.494721114359344	No-Change	
FBgn0035145	FBgn0035145	2046.09650998896	-0.0496553331894799	0.0978509315057364	-0.507458972800569	0.611832816261737	0.8863839057189	No-Change	
FBgn0035146	FBgn0035146	806.313224770216	0.060905197317744	0.116322184004041	0.523590558750411	0.60056334958639	0.882227778654997	No-Change	
FBgn0035147	FBgn0035147	19322.7427980903	-1.10389880686378	0.167464178729401	-6.5918503601151	4.34378303820276e-11	3.20231239981592e-09	Down	
FBgn0035148	FBgn0035148	993.860796455406	0.309175857491326	0.147146990617861	2.10113612377063	0.0356290186578626	0.211113764903345	No-Change	
FBgn0035149	FBgn0035149	2005.19283007841	0.203829259939448	0.0994559426865288	2.04944274252057	0.0404188413159327	0.229826248609308	No-Change	
FBgn0035150	FBgn0035150	2606.02901506028	0.564953876471778	0.0980498257616525	5.76190597059411	8.31693317267065e-09	4.14770349634716e-07	No-Change	
FBgn0035151	FBgn0035151	86.125463547857	0.607356098952656	0.25722124802274	2.36122055864903	0.0182148937750173	0.134283364717041	No-Change	
FBgn0035152	FBgn0035152	216.927076680474	-0.248954592962284	0.178595964316718	-1.39395419104093	0.163331438270492	0.527970247559638	No-Change	
FBgn0035153	FBgn0035153	1612.64219952622	-0.0715016925590792	0.121920522354588	-0.586461501133724	0.557565425671023	0.862016498860965	No-Change	
FBgn0035154	FBgn0035154	100.776421932447	0.550382168146897	0.191319786887635	2.87676553011292	0.00401774008427652	0.0420004937540029	No-Change	
FBgn0035155	FBgn0035155	128.70579789917	0.121068895342249	0.190234654503061	0.636418720124945	0.524503542557696	0.851492929268327	No-Change	
